Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000133302	ENSG00000025434	g	g.Ctrl_TCX	-0.53
ENSG00000006530	ENSG00000025434	a	a	-0.53
ENSG00000055070	ENSG00000021300	a	a	0.52
ENSG00000116141	ENSG00000021300	g	g.Ctrl_TCX	-0.55
ENSG00000055813	ENSG00000021300	g	g.Ctrl_TCX	-0.53
ENSG00000109339	ENSG00000021300	g	g.Ctrl_TCX	-0.51
ENSG00000072133	ENSG00000021300	g	g.Ctrl_TCX	-0.53
ENSG00000104472	ENSG00000021300	g	g.Ctrl_TCX	0.53
ENSG00000101746	ENSG00000021300	g	g.Ctrl_TCX	-0.53
ENSG00000040731	ENSG00000021300	g	g.Ctrl_TCX	-0.52
ENSG00000055813	ENSG00000015153	g	g.Ctrl_TCX	0.54
ENSG00000101746	ENSG00000015153	g	g.Ctrl_TCX	0.54
ENSG00000104723	ENSG00000043355	a	a	-0.52
ENSG00000088888	ENSG00000043355	a	a	0.54
ENSG00000011304	ENSG00000043355	g	g.Ctrl_TCX	0.51
ENSG00000133302	ENSG00000043355	a	a	-0.52
ENSG00000055070	ENSG00000041353	a	a	-0.52
ENSG00000120251	ENSG00000041353	a	a	0.53
ENSG00000104723	ENSG00000041353	a	a	0.54
ENSG00000091157	ENSG00000041353	a	a	0.53
ENSG00000088888	ENSG00000041353	g	g.Ctrl_TCX	-0.54
ENSG00000011304	ENSG00000041353	g	g.Ctrl_TCX	-0.52
ENSG00000138814	ENSG00000041353	a	a	0.52
ENSG00000133302	ENSG00000041353	a	a	0.54
ENSG00000166987	ENSG00000041353	a	a	-0.52
ENSG00000006530	ENSG00000041353	g	g.Ctrl_TCX	0.52
ENSG00000055070	ENSG00000024422	a	a	0.54
ENSG00000104723	ENSG00000024422	a	a	-0.53
ENSG00000088888	ENSG00000024422	a	a	0.55
ENSG00000011304	ENSG00000024422	g	g.Ctrl_TCX	0.54
ENSG00000138814	ENSG00000024422	g	g.Ctrl_TCX	-0.52
ENSG00000133302	ENSG00000024422	a	a	-0.54
ENSG00000055070	ENSG00000138430	a	a	-0.55
ENSG00000082701	ENSG00000138430	a	a	0.56
ENSG00000109339	ENSG00000138430	a	a	0.55
ENSG00000120251	ENSG00000138430	a	a	0.56
ENSG00000058091	ENSG00000138430	a	a	0.55
ENSG00000104723	ENSG00000138430	a	a	0.56
ENSG00000040341	ENSG00000138430	a	a	0.56
ENSG00000104381	ENSG00000138430	a	a	0.55
ENSG00000087095	ENSG00000138430	a	a	0.55
ENSG00000091157	ENSG00000138430	a	a	0.56
ENSG00000088888	ENSG00000138430	a	a	-0.56
ENSG00000011304	ENSG00000138430	a	a	-0.55
ENSG00000100077	ENSG00000138430	a	a	0.54
ENSG00000100320	ENSG00000138430	a	a	0.55
ENSG00000144290	ENSG00000138430	a	a	0.56
ENSG00000138814	ENSG00000138430	a	a	0.56
ENSG00000133302	ENSG00000138430	a	a	0.56
ENSG00000166987	ENSG00000138430	a	a	-0.56
ENSG00000015568	ENSG00000138430	a	a	0.55
ENSG00000003393	ENSG00000138430	a	a	0.54
ENSG00000051382	ENSG00000138430	a	a	0.55
ENSG00000006530	ENSG00000138430	a	a	0.56
ENSG00000050030	ENSG00000138430	a	a	0.54
ENSG00000025434	ENSG00000138430	a	a	-0.55
ENSG00000043355	ENSG00000138430	a	a	-0.53
ENSG00000041353	ENSG00000138430	a	a	0.54
ENSG00000024422	ENSG00000138430	a	a	-0.54
ENSG00000055070	ENSG00000154822	a	a	-0.52
ENSG00000055813	ENSG00000154822	a	a	0.54
ENSG00000109339	ENSG00000154822	a	a	0.53
ENSG00000120251	ENSG00000154822	a	a	0.53
ENSG00000058091	ENSG00000154822	a	a	0.54
ENSG00000072133	ENSG00000154822	a	a	0.52
ENSG00000104723	ENSG00000154822	a	a	0.54
ENSG00000087095	ENSG00000154822	a	a	0.53
ENSG00000091157	ENSG00000154822	a	a	0.54
ENSG00000088888	ENSG00000154822	a	a	-0.54
ENSG00000133302	ENSG00000154822	a	a	0.54
ENSG00000015568	ENSG00000154822	a	a	0.52
ENSG00000003393	ENSG00000154822	a	a	0.53
ENSG00000006530	ENSG00000154822	a	a	0.53
ENSG00000050030	ENSG00000154822	a	a	0.53
ENSG00000138430	ENSG00000154822	a	a	0.54
ENSG00000055070	ENSG00000057663	g	g.Ctrl_TCX	-0.55
ENSG00000055813	ENSG00000057663	a	a	0.55
ENSG00000114948	ENSG00000057663	a	a	0.55
ENSG00000082701	ENSG00000057663	a	a	0.56
ENSG00000109339	ENSG00000057663	a	a	0.55
ENSG00000120251	ENSG00000057663	a	a	0.55
ENSG00000058091	ENSG00000057663	a	a	0.56
ENSG00000072133	ENSG00000057663	a	a	0.55
ENSG00000104723	ENSG00000057663	a	a	0.56
ENSG00000040341	ENSG00000057663	a	a	0.56
ENSG00000104381	ENSG00000057663	a	a	0.55
ENSG00000104472	ENSG00000057663	g	g.Ctrl_TCX	-0.53
ENSG00000111728	ENSG00000057663	a	a	0.55
ENSG00000118308	ENSG00000057663	g	g.Ctrl_TCX	0.55
ENSG00000087095	ENSG00000057663	a	a	0.55
ENSG00000101746	ENSG00000057663	g	g.Ctrl_TCX	0.54
ENSG00000091157	ENSG00000057663	a	a	0.56
ENSG00000088888	ENSG00000057663	a	a	-0.56
ENSG00000011304	ENSG00000057663	g	g.Ctrl_TCX	-0.54
ENSG00000100077	ENSG00000057663	a	a	0.55
ENSG00000100320	ENSG00000057663	a	a	0.54
ENSG00000144290	ENSG00000057663	a	a	0.56
ENSG00000138814	ENSG00000057663	a	a	0.55
ENSG00000133302	ENSG00000057663	a	a	0.57
ENSG00000153956	ENSG00000057663	a	a	0.55
ENSG00000166987	ENSG00000057663	a	a	-0.55
ENSG00000015568	ENSG00000057663	g	g.Ctrl_TCX	0.55
ENSG00000003393	ENSG00000057663	g	g.Ctrl_TCX	0.55
ENSG00000051382	ENSG00000057663	a	a	0.56
ENSG00000040731	ENSG00000057663	g	g.Ctrl_TCX	0.55
ENSG00000048052	ENSG00000057663	g	g.Ctrl_TCX	0.55
ENSG00000005020	ENSG00000057663	g	g.Ctrl_TCX	0.53
ENSG00000006530	ENSG00000057663	g	g.Ctrl_TCX	0.56
ENSG00000050030	ENSG00000057663	a	a	0.54
ENSG00000025434	ENSG00000057663	a	a	-0.54
ENSG00000041353	ENSG00000057663	g	g.Ctrl_TCX	0.53
ENSG00000138430	ENSG00000057663	a	a	0.57
ENSG00000154822	ENSG00000057663	a	a	0.55
ENSG00000055070	ENSG00000120896	a	a	0.54
ENSG00000055813	ENSG00000120896	a	a	-0.53
ENSG00000114948	ENSG00000120896	a	a	-0.53
ENSG00000082701	ENSG00000120896	a	a	-0.55
ENSG00000109339	ENSG00000120896	a	a	-0.52
ENSG00000120251	ENSG00000120896	a	a	-0.54
ENSG00000058091	ENSG00000120896	a	a	-0.54
ENSG00000104723	ENSG00000120896	a	a	-0.55
ENSG00000040341	ENSG00000120896	a	a	-0.53
ENSG00000087095	ENSG00000120896	g	g.Ctrl_TCX	-0.53
ENSG00000091157	ENSG00000120896	a	a	-0.55
ENSG00000088888	ENSG00000120896	a	a	0.56
ENSG00000011304	ENSG00000120896	g	g.Ctrl_TCX	0.53
ENSG00000100320	ENSG00000120896	g	g.Ctrl_TCX	-0.52
ENSG00000144290	ENSG00000120896	a	a	-0.54
ENSG00000133302	ENSG00000120896	a	a	-0.55
ENSG00000015568	ENSG00000120896	g	g.Ctrl_TCX	-0.52
ENSG00000003393	ENSG00000120896	g	g.Ctrl_TCX	-0.53
ENSG00000051382	ENSG00000120896	g	g.Ctrl_TCX	-0.51
ENSG00000006530	ENSG00000120896	a	a	-0.54
ENSG00000025434	ENSG00000120896	g	g.Ctrl_TCX	0.51
ENSG00000024422	ENSG00000120896	g	g.Ctrl_TCX	0.53
ENSG00000138430	ENSG00000120896	a	a	-0.56
ENSG00000154822	ENSG00000120896	a	a	-0.52
ENSG00000057663	ENSG00000120896	g	g.Ctrl_TCX	-0.55
ENSG00000055070	ENSG00000140497	a	a	0.54
ENSG00000082701	ENSG00000140497	a	a	-0.53
ENSG00000120251	ENSG00000140497	a	a	-0.53
ENSG00000058091	ENSG00000140497	a	a	-0.53
ENSG00000104723	ENSG00000140497	a	a	-0.55
ENSG00000040341	ENSG00000140497	a	a	-0.52
ENSG00000087095	ENSG00000140497	a	a	-0.52
ENSG00000088888	ENSG00000140497	a	a	0.56
ENSG00000011304	ENSG00000140497	a	a	0.54
ENSG00000100077	ENSG00000140497	a	a	-0.51
ENSG00000100320	ENSG00000140497	a	a	-0.52
ENSG00000144290	ENSG00000140497	a	a	-0.53
ENSG00000138814	ENSG00000140497	a	a	-0.54
ENSG00000133302	ENSG00000140497	a	a	-0.55
ENSG00000166987	ENSG00000140497	a	a	0.55
ENSG00000015568	ENSG00000140497	a	a	-0.52
ENSG00000006530	ENSG00000140497	a	a	-0.54
ENSG00000024422	ENSG00000140497	a	a	0.53
ENSG00000138430	ENSG00000140497	a	a	-0.55
ENSG00000154822	ENSG00000140497	a	a	-0.51
ENSG00000057663	ENSG00000140497	a	a	-0.54
ENSG00000120896	ENSG00000140497	a	a	0.53
ENSG00000055070	ENSG00000130283	a	a	0.55
ENSG00000055813	ENSG00000130283	a	a	-0.53
ENSG00000114948	ENSG00000130283	a	a	-0.54
ENSG00000082701	ENSG00000130283	a	a	-0.56
ENSG00000109339	ENSG00000130283	a	a	-0.54
ENSG00000120251	ENSG00000130283	a	a	-0.54
ENSG00000058091	ENSG00000130283	a	a	-0.54
ENSG00000104723	ENSG00000130283	a	a	-0.55
ENSG00000040341	ENSG00000130283	a	a	-0.54
ENSG00000104381	ENSG00000130283	a	a	-0.54
ENSG00000118308	ENSG00000130283	g	g.Ctrl_TCX	-0.53
ENSG00000087095	ENSG00000130283	g	g.Ctrl_TCX	-0.54
ENSG00000091157	ENSG00000130283	a	a	-0.56
ENSG00000088888	ENSG00000130283	a	a	0.55
ENSG00000100077	ENSG00000130283	a	a	-0.53
ENSG00000100320	ENSG00000130283	g	g.Ctrl_TCX	-0.53
ENSG00000144290	ENSG00000130283	g	g.Ctrl_TCX	-0.55
ENSG00000133302	ENSG00000130283	a	a	-0.55
ENSG00000015568	ENSG00000130283	g	g.Ctrl_TCX	-0.53
ENSG00000003393	ENSG00000130283	g	g.Ctrl_TCX	-0.54
ENSG00000051382	ENSG00000130283	a	a	-0.53
ENSG00000006530	ENSG00000130283	a	a	-0.55
ENSG00000050030	ENSG00000130283	g	g.Ctrl_TCX	-0.54
ENSG00000025434	ENSG00000130283	a	a	0.53
ENSG00000041353	ENSG00000130283	g	g.Ctrl_TCX	-0.53
ENSG00000138430	ENSG00000130283	a	a	-0.55
ENSG00000154822	ENSG00000130283	a	a	-0.54
ENSG00000057663	ENSG00000130283	a	a	-0.55
ENSG00000120896	ENSG00000130283	a	a	0.55
ENSG00000055070	ENSG00000164506	a	a	-0.55
ENSG00000082701	ENSG00000164506	a	a	0.55
ENSG00000120251	ENSG00000164506	a	a	0.56
ENSG00000104723	ENSG00000164506	a	a	0.55
ENSG00000040341	ENSG00000164506	a	a	0.54
ENSG00000104381	ENSG00000164506	a	a	0.54
ENSG00000091157	ENSG00000164506	a	a	0.56
ENSG00000088888	ENSG00000164506	a	a	-0.55
ENSG00000100320	ENSG00000164506	a	a	0.52
ENSG00000144290	ENSG00000164506	a	a	0.55
ENSG00000133302	ENSG00000164506	a	a	0.56
ENSG00000015568	ENSG00000164506	a	a	0.55
ENSG00000006530	ENSG00000164506	a	a	0.55
ENSG00000050030	ENSG00000164506	a	a	0.54
ENSG00000041353	ENSG00000164506	a	a	0.53
ENSG00000138430	ENSG00000164506	a	a	0.56
ENSG00000057663	ENSG00000164506	a	a	0.56
ENSG00000120896	ENSG00000164506	a	a	-0.55
ENSG00000130283	ENSG00000164506	a	a	-0.56
ENSG00000091157	ENSG00000116691	g	g.Ctrl_TCX	-0.52
ENSG00000057663	ENSG00000116691	g	g.Ctrl_TCX	-0.52
ENSG00000055070	ENSG00000157191	a	a	0.54
ENSG00000120251	ENSG00000157191	a	a	-0.55
ENSG00000104723	ENSG00000157191	a	a	-0.54
ENSG00000040341	ENSG00000157191	a	a	-0.54
ENSG00000091157	ENSG00000157191	a	a	-0.55
ENSG00000088888	ENSG00000157191	a	a	0.56
ENSG00000011304	ENSG00000157191	g	g.Ctrl_TCX	0.54
ENSG00000100320	ENSG00000157191	g	g.Ctrl_TCX	-0.53
ENSG00000144290	ENSG00000157191	a	a	-0.53
ENSG00000138814	ENSG00000157191	a	a	-0.54
ENSG00000133302	ENSG00000157191	a	a	-0.54
ENSG00000166987	ENSG00000157191	a	a	0.54
ENSG00000015568	ENSG00000157191	g	g.Ctrl_TCX	-0.53
ENSG00000006530	ENSG00000157191	a	a	-0.55
ENSG00000024422	ENSG00000157191	g	g.Ctrl_TCX	0.52
ENSG00000138430	ENSG00000157191	a	a	-0.56
ENSG00000057663	ENSG00000157191	a	a	-0.55
ENSG00000120896	ENSG00000157191	a	a	0.54
ENSG00000140497	ENSG00000157191	a	a	0.53
ENSG00000130283	ENSG00000157191	a	a	0.55
ENSG00000055070	ENSG00000117298	a	a	0.53
ENSG00000082701	ENSG00000117298	a	a	-0.53
ENSG00000120251	ENSG00000117298	a	a	-0.54
ENSG00000104723	ENSG00000117298	a	a	-0.55
ENSG00000040341	ENSG00000117298	a	a	-0.53
ENSG00000088888	ENSG00000117298	a	a	0.56
ENSG00000011304	ENSG00000117298	g	g.Ctrl_TCX	0.54
ENSG00000100320	ENSG00000117298	g	g.Ctrl_TCX	-0.52
ENSG00000144290	ENSG00000117298	g	g.Ctrl_TCX	-0.53
ENSG00000138814	ENSG00000117298	g	g.Ctrl_TCX	-0.54
ENSG00000133302	ENSG00000117298	a	a	-0.55
ENSG00000166987	ENSG00000117298	a	a	0.54
