Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000055070	ENSG00000120942	g	g.AD_TCX	0.55
ENSG00000055070	ENSG00000075945	a	a	-0.55
ENSG00000120942	ENSG00000075945	g	g.AD_TCX	-0.54
ENSG00000055070	ENSG00000075391	g	g.AD_TCX	-0.53
ENSG00000120942	ENSG00000075391	g	g.AD_TCX	-0.52
ENSG00000055070	ENSG00000116141	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000116141	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000116141	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000055813	a	a	-0.55
ENSG00000120942	ENSG00000055813	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000055813	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000115419	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000115419	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000115419	a	a	0.56
ENSG00000055070	ENSG00000115415	g	g.AD_TCX	-0.52
ENSG00000120942	ENSG00000115415	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000115415	a	a	0.56
ENSG00000115419	ENSG00000115415	a	a	0.55
ENSG00000055070	ENSG00000114948	g	g.AD_TCX	-0.55
ENSG00000120942	ENSG00000114948	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000114948	g	g.AD_TCX	0.56
ENSG00000115419	ENSG00000114948	g	g.AD_TCX	0.55
ENSG00000115415	ENSG00000114948	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000082701	a	a	-0.55
ENSG00000120942	ENSG00000082701	g	g.AD_TCX	-0.54
ENSG00000075945	ENSG00000082701	a	a	0.55
ENSG00000075391	ENSG00000082701	g	g.AD_TCX	0.53
ENSG00000116141	ENSG00000082701	g	g.AD_TCX	0.52
ENSG00000055813	ENSG00000082701	g	g.AD_TCX	0.54
ENSG00000114948	ENSG00000082701	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000109339	a	a	-0.54
ENSG00000120942	ENSG00000109339	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000109339	g	g.AD_TCX	0.55
ENSG00000055813	ENSG00000109339	a	a	0.53
ENSG00000115419	ENSG00000109339	g	g.AD_TCX	0.54
ENSG00000115415	ENSG00000109339	g	g.AD_TCX	0.52
ENSG00000114948	ENSG00000109339	g	g.AD_TCX	0.53
ENSG00000082701	ENSG00000109339	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000109670	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000109670	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000109670	a	a	0.56
ENSG00000115419	ENSG00000109670	a	a	0.56
ENSG00000115415	ENSG00000109670	a	a	0.55
ENSG00000114948	ENSG00000109670	g	g.AD_TCX	0.55
ENSG00000109339	ENSG00000109670	g	g.AD_TCX	0.52
ENSG00000055070	ENSG00000120251	a	a	-0.53
ENSG00000120942	ENSG00000120251	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000120251	a	a	0.56
ENSG00000075391	ENSG00000120251	g	g.AD_TCX	0.52
ENSG00000116141	ENSG00000120251	g	g.AD_TCX	0.53
ENSG00000055813	ENSG00000120251	g	g.AD_TCX	0.53
ENSG00000115419	ENSG00000120251	a	a	0.56
ENSG00000115415	ENSG00000120251	g	g.AD_TCX	0.55
ENSG00000114948	ENSG00000120251	g	g.AD_TCX	0.55
ENSG00000082701	ENSG00000120251	a	a	0.53
ENSG00000109339	ENSG00000120251	g	g.AD_TCX	0.53
ENSG00000109670	ENSG00000120251	g	g.AD_TCX	0.55
ENSG00000055070	ENSG00000105784	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000105784	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000105784	g	g.AD_TCX	0.55
ENSG00000082701	ENSG00000105784	g	g.AD_TCX	0.54
ENSG00000109339	ENSG00000105784	g	g.AD_TCX	0.52
ENSG00000120251	ENSG00000105784	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000008277	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000008277	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000008277	a	a	0.57
ENSG00000115419	ENSG00000008277	a	a	0.56
ENSG00000115415	ENSG00000008277	a	a	0.55
ENSG00000114948	ENSG00000008277	g	g.AD_TCX	0.56
ENSG00000082701	ENSG00000008277	a	a	0.54
ENSG00000109339	ENSG00000008277	g	g.AD_TCX	0.54
ENSG00000109670	ENSG00000008277	a	a	0.55
ENSG00000120251	ENSG00000008277	a	a	0.55
ENSG00000105784	ENSG00000008277	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000058091	a	a	-0.55
ENSG00000120942	ENSG00000058091	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000058091	g	g.AD_TCX	0.54
ENSG00000115419	ENSG00000058091	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000058091	g	g.AD_TCX	0.54
ENSG00000109339	ENSG00000058091	g	g.AD_TCX	0.54
ENSG00000109670	ENSG00000058091	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000058091	a	a	0.54
ENSG00000008277	ENSG00000058091	a	a	0.54
ENSG00000055070	ENSG00000072133	a	a	-0.55
ENSG00000120942	ENSG00000072133	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000072133	g	g.AD_TCX	0.55
ENSG00000115419	ENSG00000072133	g	g.AD_TCX	0.55
ENSG00000115415	ENSG00000072133	g	g.AD_TCX	0.52
ENSG00000114948	ENSG00000072133	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000072133	g	g.AD_TCX	0.53
ENSG00000109339	ENSG00000072133	g	g.AD_TCX	0.53
ENSG00000109670	ENSG00000072133	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000072133	g	g.AD_TCX	0.54
ENSG00000008277	ENSG00000072133	g	g.AD_TCX	0.54
ENSG00000058091	ENSG00000072133	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000104723	a	a	-0.55
ENSG00000120942	ENSG00000104723	g	g.AD_TCX	-0.55
ENSG00000075945	ENSG00000104723	a	a	0.56
ENSG00000075391	ENSG00000104723	g	g.AD_TCX	0.53
ENSG00000116141	ENSG00000104723	g	g.AD_TCX	0.54
ENSG00000055813	ENSG00000104723	a	a	0.55
ENSG00000115419	ENSG00000104723	g	g.AD_TCX	0.55
ENSG00000115415	ENSG00000104723	g	g.AD_TCX	0.54
ENSG00000114948	ENSG00000104723	g	g.AD_TCX	0.55
ENSG00000082701	ENSG00000104723	a	a	0.55
ENSG00000109339	ENSG00000104723	g	g.AD_TCX	0.55
ENSG00000109670	ENSG00000104723	g	g.AD_TCX	0.54
ENSG00000120251	ENSG00000104723	a	a	0.55
ENSG00000105784	ENSG00000104723	g	g.AD_TCX	0.55
ENSG00000008277	ENSG00000104723	a	a	0.55
ENSG00000058091	ENSG00000104723	a	a	0.55
ENSG00000072133	ENSG00000104723	a	a	0.55
ENSG00000055070	ENSG00000047249	g	g.AD_TCX	-0.52
ENSG00000120942	ENSG00000047249	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000047249	g	g.AD_TCX	0.55
ENSG00000115419	ENSG00000047249	g	g.AD_TCX	0.54
ENSG00000115415	ENSG00000047249	a	a	0.54
ENSG00000109670	ENSG00000047249	g	g.AD_TCX	0.54
ENSG00000120251	ENSG00000047249	g	g.AD_TCX	0.55
ENSG00000008277	ENSG00000047249	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000047249	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000104388	g	g.AD_TCX	-0.53
ENSG00000120942	ENSG00000104388	g	g.AD_TCX	-0.51
ENSG00000075945	ENSG00000104388	a	a	0.56
ENSG00000115419	ENSG00000104388	a	a	0.54
ENSG00000115415	ENSG00000104388	a	a	0.55
ENSG00000082701	ENSG00000104388	g	g.AD_TCX	0.52
ENSG00000109670	ENSG00000104388	g	g.AD_TCX	0.54
ENSG00000120251	ENSG00000104388	g	g.AD_TCX	0.54
ENSG00000008277	ENSG00000104388	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000104388	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000040341	a	a	-0.55
ENSG00000120942	ENSG00000040341	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000040341	a	a	0.56
ENSG00000055813	ENSG00000040341	g	g.AD_TCX	0.53
ENSG00000115419	ENSG00000040341	g	g.AD_TCX	0.55
ENSG00000115415	ENSG00000040341	g	g.AD_TCX	0.54
ENSG00000114948	ENSG00000040341	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000040341	a	a	0.54
ENSG00000109339	ENSG00000040341	g	g.AD_TCX	0.54
ENSG00000109670	ENSG00000040341	g	g.AD_TCX	0.54
ENSG00000120251	ENSG00000040341	a	a	0.55
ENSG00000105784	ENSG00000040341	g	g.AD_TCX	0.53
ENSG00000008277	ENSG00000040341	a	a	0.55
ENSG00000058091	ENSG00000040341	g	g.AD_TCX	0.54
ENSG00000072133	ENSG00000040341	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000040341	a	a	0.55
ENSG00000104388	ENSG00000040341	g	g.AD_TCX	0.52
ENSG00000055070	ENSG00000104381	a	a	-0.55
ENSG00000120942	ENSG00000104381	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000104381	g	g.AD_TCX	0.54
ENSG00000115419	ENSG00000104381	g	g.AD_TCX	0.53
ENSG00000082701	ENSG00000104381	g	g.AD_TCX	0.53
ENSG00000109339	ENSG00000104381	g	g.AD_TCX	0.53
ENSG00000109670	ENSG00000104381	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000104381	a	a	0.54
ENSG00000008277	ENSG00000104381	a	a	0.54
ENSG00000072133	ENSG00000104381	g	g.AD_TCX	0.53
ENSG00000104723	ENSG00000104381	a	a	0.55
ENSG00000040341	ENSG00000104381	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000104472	a	a	0.53
ENSG00000120942	ENSG00000104472	g	g.AD_TCX	0.52
ENSG00000075945	ENSG00000104472	g	g.AD_TCX	-0.53
ENSG00000115419	ENSG00000104472	g	g.AD_TCX	-0.51
ENSG00000082701	ENSG00000104472	g	g.AD_TCX	-0.52
ENSG00000008277	ENSG00000104472	g	g.AD_TCX	-0.52
ENSG00000104723	ENSG00000104472	g	g.AD_TCX	-0.54
ENSG00000040341	ENSG00000104472	g	g.AD_TCX	-0.52
ENSG00000055070	ENSG00000111728	a	a	-0.53
ENSG00000120942	ENSG00000111728	g	g.AD_TCX	-0.51
ENSG00000104723	ENSG00000111728	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000118308	g	g.AD_TCX	-0.53
ENSG00000120942	ENSG00000118308	g	g.AD_TCX	-0.51
ENSG00000104723	ENSG00000118308	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000104093	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000104093	g	g.AD_TCX	-0.54
ENSG00000075945	ENSG00000104093	a	a	0.57
ENSG00000116141	ENSG00000104093	g	g.AD_TCX	0.53
ENSG00000115419	ENSG00000104093	a	a	0.56
ENSG00000115415	ENSG00000104093	a	a	0.56
ENSG00000114948	ENSG00000104093	g	g.AD_TCX	0.56
ENSG00000082701	ENSG00000104093	g	g.AD_TCX	0.54
ENSG00000109339	ENSG00000104093	g	g.AD_TCX	0.53
ENSG00000109670	ENSG00000104093	g	g.AD_TCX	0.56
ENSG00000120251	ENSG00000104093	a	a	0.56
ENSG00000105784	ENSG00000104093	g	g.AD_TCX	0.54
ENSG00000008277	ENSG00000104093	a	a	0.56
ENSG00000058091	ENSG00000104093	g	g.AD_TCX	0.54
ENSG00000072133	ENSG00000104093	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000104093	a	a	0.56
ENSG00000047249	ENSG00000104093	g	g.AD_TCX	0.55
ENSG00000104388	ENSG00000104093	g	g.AD_TCX	0.55
ENSG00000040341	ENSG00000104093	g	g.AD_TCX	0.55
ENSG00000104381	ENSG00000104093	g	g.AD_TCX	0.54
ENSG00000104472	ENSG00000104093	g	g.AD_TCX	-0.52
ENSG00000120942	ENSG00000103769	g	g.AD_TCX	-0.51
ENSG00000075945	ENSG00000103769	a	a	0.56
ENSG00000115419	ENSG00000103769	g	g.AD_TCX	0.53
ENSG00000115415	ENSG00000103769	a	a	0.55
ENSG00000109670	ENSG00000103769	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000103769	g	g.AD_TCX	0.53
ENSG00000008277	ENSG00000103769	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000103769	g	g.AD_TCX	0.53
ENSG00000104388	ENSG00000103769	a	a	0.55
ENSG00000040341	ENSG00000103769	g	g.AD_TCX	0.52
ENSG00000104093	ENSG00000103769	g	g.AD_TCX	0.55
ENSG00000055070	ENSG00000087095	a	a	-0.54
ENSG00000120942	ENSG00000087095	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000087095	g	g.AD_TCX	0.54
ENSG00000115419	ENSG00000087095	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000087095	g	g.AD_TCX	0.53
ENSG00000109339	ENSG00000087095	g	g.AD_TCX	0.53
ENSG00000109670	ENSG00000087095	g	g.AD_TCX	0.52
ENSG00000120251	ENSG00000087095	a	a	0.54
ENSG00000105784	ENSG00000087095	g	g.AD_TCX	0.52
ENSG00000008277	ENSG00000087095	a	a	0.54
ENSG00000072133	ENSG00000087095	g	g.AD_TCX	0.53
ENSG00000104723	ENSG00000087095	a	a	0.54
ENSG00000040341	ENSG00000087095	g	g.AD_TCX	0.53
ENSG00000104381	ENSG00000087095	g	g.AD_TCX	0.53
ENSG00000104093	ENSG00000087095	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000101746	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000101746	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000101746	g	g.AD_TCX	0.54
ENSG00000115419	ENSG00000101746	g	g.AD_TCX	0.53
ENSG00000082701	ENSG00000101746	g	g.AD_TCX	0.53
ENSG00000109339	ENSG00000101746	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000101746	g	g.AD_TCX	0.53
ENSG00000008277	ENSG00000101746	g	g.AD_TCX	0.53
ENSG00000072133	ENSG00000101746	a	a	0.53
ENSG00000104723	ENSG00000101746	g	g.AD_TCX	0.55
ENSG00000040341	ENSG00000101746	g	g.AD_TCX	0.53
ENSG00000104093	ENSG00000101746	g	g.AD_TCX	0.54
ENSG00000087095	ENSG00000101746	g	g.AD_TCX	0.52
ENSG00000055070	ENSG00000091157	a	a	-0.55
ENSG00000120942	ENSG00000091157	g	g.AD_TCX	-0.55
ENSG00000075945	ENSG00000091157	a	a	0.56
ENSG00000075391	ENSG00000091157	g	g.AD_TCX	0.54
ENSG00000116141	ENSG00000091157	g	g.AD_TCX	0.54
ENSG00000055813	ENSG00000091157	a	a	0.56
ENSG00000115419	ENSG00000091157	a	a	0.56
ENSG00000115415	ENSG00000091157	g	g.AD_TCX	0.55
ENSG00000114948	ENSG00000091157	a	a	0.56
ENSG00000082701	ENSG00000091157	a	a	0.56
ENSG00000109339	ENSG00000091157	a	a	0.55
ENSG00000109670	ENSG00000091157	g	g.AD_TCX	0.55
ENSG00000120251	ENSG00000091157	a	a	0.55
ENSG00000105784	ENSG00000091157	g	g.AD_TCX	0.55
ENSG00000008277	ENSG00000091157	a	a	0.56
ENSG00000058091	ENSG00000091157	a	a	0.55
ENSG00000072133	ENSG00000091157	g	g.AD_TCX	0.55
ENSG00000104723	ENSG00000091157	a	a	0.56
ENSG00000047249	ENSG00000091157	g	g.AD_TCX	0.54
ENSG00000104388	ENSG00000091157	g	g.AD_TCX	0.55
ENSG00000040341	ENSG00000091157	a	a	0.56
ENSG00000104381	ENSG00000091157	a	a	0.55
ENSG00000104472	ENSG00000091157	g	g.AD_TCX	-0.53
ENSG00000118308	ENSG00000091157	g	g.AD_TCX	0.53
ENSG00000104093	ENSG00000091157	a	a	0.56
ENSG00000103769	ENSG00000091157	g	g.AD_TCX	0.54
ENSG00000087095	ENSG00000091157	a	a	0.55
ENSG00000101746	ENSG00000091157	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000088888	a	a	0.55
ENSG00000120942	ENSG00000088888	g	g.AD_TCX	0.55
ENSG00000075945	ENSG00000088888	a	a	-0.55
ENSG00000075391	ENSG00000088888	g	g.AD_TCX	-0.53
ENSG00000116141	ENSG00000088888	g	g.AD_TCX	-0.53
ENSG00000055813	ENSG00000088888	a	a	-0.55
ENSG00000115419	ENSG00000088888	a	a	-0.53
ENSG00000115415	ENSG00000088888	g	g.AD_TCX	-0.53
ENSG00000114948	ENSG00000088888	g	g.AD_TCX	-0.54
ENSG00000082701	ENSG00000088888	a	a	-0.55
ENSG00000109339	ENSG00000088888	a	a	-0.54
ENSG00000109670	ENSG00000088888	a	a	-0.53
ENSG00000120251	ENSG00000088888	a	a	-0.53
ENSG00000105784	ENSG00000088888	g	g.AD_TCX	-0.55
ENSG00000008277	ENSG00000088888	a	a	-0.54
ENSG00000058091	ENSG00000088888	a	a	-0.55
ENSG00000072133	ENSG00000088888	a	a	-0.54
ENSG00000104723	ENSG00000088888	a	a	-0.56
ENSG00000104388	ENSG00000088888	g	g.AD_TCX	-0.53
ENSG00000040341	ENSG00000088888	a	a	-0.55
ENSG00000104381	ENSG00000088888	a	a	-0.55
ENSG00000104472	ENSG00000088888	g	g.AD_TCX	0.54
ENSG00000111728	ENSG00000088888	g	g.AD_TCX	-0.54
ENSG00000118308	ENSG00000088888	a	a	-0.54
ENSG00000104093	ENSG00000088888	a	a	-0.54
ENSG00000103769	ENSG00000088888	g	g.AD_TCX	-0.53
ENSG00000101746	ENSG00000088888	g	g.AD_TCX	-0.54
ENSG00000091157	ENSG00000088888	a	a	-0.55
ENSG00000055070	ENSG00000101247	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000101247	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000101247	a	a	0.56
ENSG00000115419	ENSG00000101247	a	a	0.55
ENSG00000115415	ENSG00000101247	a	a	0.54
ENSG00000082701	ENSG00000101247	g	g.AD_TCX	0.52
ENSG00000109670	ENSG00000101247	a	a	0.54
ENSG00000120251	ENSG00000101247	g	g.AD_TCX	0.54
ENSG00000008277	ENSG00000101247	a	a	0.55
ENSG00000104723	ENSG00000101247	g	g.AD_TCX	0.54
ENSG00000040341	ENSG00000101247	g	g.AD_TCX	0.53
ENSG00000104093	ENSG00000101247	g	g.AD_TCX	0.55
ENSG00000103769	ENSG00000101247	g	g.AD_TCX	0.53
ENSG00000091157	ENSG00000101247	a	a	0.55
ENSG00000088888	ENSG00000101247	a	a	-0.53
ENSG00000055070	ENSG00000011304	a	a	0.53
ENSG00000120942	ENSG00000011304	g	g.AD_TCX	0.52
ENSG00000075945	ENSG00000011304	a	a	-0.54
ENSG00000115419	ENSG00000011304	g	g.AD_TCX	-0.51
ENSG00000082701	ENSG00000011304	a	a	-0.52
ENSG00000105784	ENSG00000011304	a	a	-0.53
ENSG00000008277	ENSG00000011304	g	g.AD_TCX	-0.52
ENSG00000104723	ENSG00000011304	a	a	-0.54
ENSG00000104388	ENSG00000011304	g	g.AD_TCX	-0.52
ENSG00000040341	ENSG00000011304	a	a	-0.52
ENSG00000104093	ENSG00000011304	g	g.AD_TCX	-0.53
ENSG00000101746	ENSG00000011304	g	g.AD_TCX	-0.52
ENSG00000088888	ENSG00000011304	a	a	0.54
ENSG00000055070	ENSG00000071564	g	g.AD_TCX	0.55
ENSG00000120942	ENSG00000071564	g	g.AD_TCX	0.54
ENSG00000075945	ENSG00000071564	a	a	-0.55
ENSG00000075391	ENSG00000071564	g	g.AD_TCX	-0.52
ENSG00000116141	ENSG00000071564	g	g.AD_TCX	-0.52
ENSG00000055813	ENSG00000071564	g	g.AD_TCX	-0.54
ENSG00000115419	ENSG00000071564	a	a	-0.53
ENSG00000115415	ENSG00000071564	a	a	-0.54
ENSG00000114948	ENSG00000071564	g	g.AD_TCX	-0.55
ENSG00000082701	ENSG00000071564	a	a	-0.55
ENSG00000109670	ENSG00000071564	a	a	-0.53
ENSG00000120251	ENSG00000071564	a	a	-0.53
ENSG00000105784	ENSG00000071564	g	g.AD_TCX	-0.55
ENSG00000008277	ENSG00000071564	a	a	-0.54
ENSG00000058091	ENSG00000071564	g	g.AD_TCX	-0.54
ENSG00000104723	ENSG00000071564	a	a	-0.55
ENSG00000047249	ENSG00000071564	g	g.AD_TCX	-0.53
ENSG00000104388	ENSG00000071564	g	g.AD_TCX	-0.55
ENSG00000040341	ENSG00000071564	a	a	-0.54
ENSG00000104381	ENSG00000071564	g	g.AD_TCX	-0.55
ENSG00000104472	ENSG00000071564	g	g.AD_TCX	0.53
ENSG00000111728	ENSG00000071564	g	g.AD_TCX	-0.53
ENSG00000118308	ENSG00000071564	g	g.AD_TCX	-0.52
ENSG00000104093	ENSG00000071564	a	a	-0.55
ENSG00000103769	ENSG00000071564	g	g.AD_TCX	-0.54
ENSG00000087095	ENSG00000071564	g	g.AD_TCX	-0.53
ENSG00000101746	ENSG00000071564	g	g.AD_TCX	-0.53
ENSG00000091157	ENSG00000071564	a	a	-0.55
ENSG00000088888	ENSG00000071564	a	a	0.55
ENSG00000101247	ENSG00000071564	a	a	-0.54
ENSG00000011304	ENSG00000071564	a	a	0.55
ENSG00000055070	ENSG00000100077	a	a	-0.55
ENSG00000120942	ENSG00000100077	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000100077	g	g.AD_TCX	0.55
ENSG00000115419	ENSG00000100077	g	g.AD_TCX	0.53
ENSG00000082701	ENSG00000100077	g	g.AD_TCX	0.54
ENSG00000109339	ENSG00000100077	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000100077	g	g.AD_TCX	0.53
ENSG00000008277	ENSG00000100077	a	a	0.53
ENSG00000104723	ENSG00000100077	g	g.AD_TCX	0.54
ENSG00000040341	ENSG00000100077	g	g.AD_TCX	0.53
ENSG00000104093	ENSG00000100077	g	g.AD_TCX	0.53
ENSG00000091157	ENSG00000100077	a	a	0.54
ENSG00000088888	ENSG00000100077	a	a	-0.55
ENSG00000011304	ENSG00000100077	a	a	-0.51
ENSG00000071564	ENSG00000100077	g	g.AD_TCX	-0.54
ENSG00000055070	ENSG00000100320	a	a	-0.52
ENSG00000120942	ENSG00000100320	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000100320	g	g.AD_TCX	0.54
ENSG00000115419	ENSG00000100320	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000100320	g	g.AD_TCX	0.52
ENSG00000120251	ENSG00000100320	a	a	0.54
ENSG00000008277	ENSG00000100320	a	a	0.54
ENSG00000104723	ENSG00000100320	a	a	0.54
ENSG00000040341	ENSG00000100320	g	g.AD_TCX	0.52
ENSG00000104093	ENSG00000100320	g	g.AD_TCX	0.54
ENSG00000091157	ENSG00000100320	a	a	0.54
ENSG00000071564	ENSG00000100320	a	a	-0.53
ENSG00000055070	ENSG00000177674	g	g.AD_TCX	0.51
ENSG00000075945	ENSG00000177674	g	g.AD_TCX	-0.52
ENSG00000115419	ENSG00000177674	g	g.AD_TCX	-0.52
ENSG00000109670	ENSG00000177674	g	g.AD_TCX	-0.51
ENSG00000104723	ENSG00000177674	g	g.AD_TCX	-0.52
ENSG00000040341	ENSG00000177674	g	g.AD_TCX	-0.52
ENSG00000055070	ENSG00000144290	a	a	-0.54
ENSG00000075945	ENSG00000144290	a	a	0.55
ENSG00000115419	ENSG00000144290	g	g.AD_TCX	0.55
ENSG00000115415	ENSG00000144290	g	g.AD_TCX	0.54
ENSG00000114948	ENSG00000144290	a	a	0.54
ENSG00000109670	ENSG00000144290	g	g.AD_TCX	0.55
ENSG00000120251	ENSG00000144290	a	a	0.56
ENSG00000008277	ENSG00000144290	a	a	0.56
ENSG00000072133	ENSG00000144290	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000144290	a	a	0.55
ENSG00000040341	ENSG00000144290	a	a	0.54
ENSG00000104093	ENSG00000144290	g	g.AD_TCX	0.56
ENSG00000091157	ENSG00000144290	a	a	0.55
ENSG00000088888	ENSG00000144290	a	a	-0.53
ENSG00000071564	ENSG00000144290	a	a	-0.53
ENSG00000177674	ENSG00000144290	g	g.AD_TCX	-0.51
ENSG00000055070	ENSG00000138814	a	a	-0.54
ENSG00000120942	ENSG00000138814	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000138814	a	a	0.56
ENSG00000116141	ENSG00000138814	g	g.AD_TCX	0.53
ENSG00000115419	ENSG00000138814	a	a	0.56
ENSG00000115415	ENSG00000138814	g	g.AD_TCX	0.55
ENSG00000114948	ENSG00000138814	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000138814	a	a	0.53
ENSG00000109339	ENSG00000138814	a	a	0.54
ENSG00000109670	ENSG00000138814	g	g.AD_TCX	0.55
ENSG00000120251	ENSG00000138814	g	g.AD_TCX	0.56
ENSG00000105784	ENSG00000138814	g	g.AD_TCX	0.53
ENSG00000008277	ENSG00000138814	g	g.AD_TCX	0.56
ENSG00000058091	ENSG00000138814	a	a	0.53
ENSG00000072133	ENSG00000138814	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000138814	a	a	0.55
ENSG00000047249	ENSG00000138814	g	g.AD_TCX	0.54
ENSG00000104388	ENSG00000138814	g	g.AD_TCX	0.53
ENSG00000040341	ENSG00000138814	a	a	0.54
ENSG00000104381	ENSG00000138814	a	a	0.54
ENSG00000104093	ENSG00000138814	g	g.AD_TCX	0.56
ENSG00000103769	ENSG00000138814	g	g.AD_TCX	0.52
ENSG00000087095	ENSG00000138814	a	a	0.54
ENSG00000101746	ENSG00000138814	g	g.AD_TCX	0.53
ENSG00000091157	ENSG00000138814	g	g.AD_TCX	0.56
ENSG00000088888	ENSG00000138814	a	a	-0.54
ENSG00000101247	ENSG00000138814	g	g.AD_TCX	0.54
ENSG00000071564	ENSG00000138814	a	a	-0.54
ENSG00000100320	ENSG00000138814	a	a	0.54
ENSG00000177674	ENSG00000138814	g	g.AD_TCX	-0.52
ENSG00000144290	ENSG00000138814	a	a	0.55
ENSG00000055070	ENSG00000133302	a	a	-0.55
ENSG00000120942	ENSG00000133302	g	g.AD_TCX	-0.54
ENSG00000075945	ENSG00000133302	a	a	0.56
ENSG00000075391	ENSG00000133302	g	g.AD_TCX	0.53
ENSG00000116141	ENSG00000133302	g	g.AD_TCX	0.53
ENSG00000055813	ENSG00000133302	g	g.AD_TCX	0.54
ENSG00000115419	ENSG00000133302	a	a	0.55
ENSG00000115415	ENSG00000133302	g	g.AD_TCX	0.55
ENSG00000114948	ENSG00000133302	g	g.AD_TCX	0.55
ENSG00000082701	ENSG00000133302	a	a	0.54
ENSG00000109339	ENSG00000133302	a	a	0.54
ENSG00000109670	ENSG00000133302	g	g.AD_TCX	0.55
ENSG00000120251	ENSG00000133302	a	a	0.56
ENSG00000105784	ENSG00000133302	g	g.AD_TCX	0.55
ENSG00000008277	ENSG00000133302	a	a	0.56
ENSG00000058091	ENSG00000133302	a	a	0.54
ENSG00000072133	ENSG00000133302	a	a	0.55
ENSG00000104723	ENSG00000133302	a	a	0.56
ENSG00000047249	ENSG00000133302	g	g.AD_TCX	0.54
ENSG00000104388	ENSG00000133302	g	g.AD_TCX	0.54
ENSG00000040341	ENSG00000133302	a	a	0.55
ENSG00000104381	ENSG00000133302	a	a	0.54
ENSG00000104472	ENSG00000133302	g	g.AD_TCX	-0.52
ENSG00000104093	ENSG00000133302	a	a	0.56
ENSG00000103769	ENSG00000133302	g	g.AD_TCX	0.54
ENSG00000087095	ENSG00000133302	a	a	0.54
