Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000114405	ENSG00000136404	a	a	0.56
ENSG00000061918	ENSG00000136404	g	g.AD_TCX	0.55
ENSG00000171729	ENSG00000136404	g	g.AD_TCX	-0.51
ENSG00000156735	ENSG00000136404	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000136404	a	a	0.56
ENSG00000014641	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000085433	a	a	0.56
ENSG00000069345	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000119801	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000085433	g	g.AD_TCX	0.56
ENSG00000061918	ENSG00000085433	a	a	0.55
ENSG00000156735	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000136404	ENSG00000085433	g	g.AD_TCX	0.55
ENSG00000014641	ENSG00000112996	g	g.AD_TCX	0.54
ENSG00000114573	ENSG00000112996	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000112996	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000112996	a	a	0.56
ENSG00000119801	ENSG00000112996	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000112996	a	a	0.56
ENSG00000061918	ENSG00000112996	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000112996	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000112996	a	a	0.55
ENSG00000136404	ENSG00000112996	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000112996	g	g.AD_TCX	0.55
ENSG00000014641	ENSG00000225792	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000225792	g	g.AD_TCX	0.56
ENSG00000069345	ENSG00000225792	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000225792	a	a	0.56
ENSG00000119801	ENSG00000225792	a	a	0.56
ENSG00000114405	ENSG00000225792	a	a	0.56
ENSG00000061918	ENSG00000225792	g	g.AD_TCX	0.56
ENSG00000156735	ENSG00000225792	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000225792	a	a	0.56
ENSG00000136404	ENSG00000225792	g	g.AD_TCX	0.55
ENSG00000085433	ENSG00000225792	g	g.AD_TCX	0.55
ENSG00000112996	ENSG00000225792	a	a	0.55
ENSG00000014641	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000125249	g	g.AD_TCX	0.56
ENSG00000069345	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000125249	a	a	0.56
ENSG00000119801	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000125249	g	g.AD_TCX	0.56
ENSG00000061918	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000125249	a	a	0.55
ENSG00000136404	ENSG00000125249	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000112996	ENSG00000125249	g	g.AD_TCX	0.55
ENSG00000225792	ENSG00000125249	a	a	0.55
ENSG00000014641	ENSG00000162378	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000162378	a	a	0.56
ENSG00000069345	ENSG00000162378	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000162378	a	a	0.55
ENSG00000119801	ENSG00000162378	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000162378	a	a	0.55
ENSG00000061918	ENSG00000162378	a	a	0.55
ENSG00000156735	ENSG00000162378	a	a	0.55
ENSG00000139131	ENSG00000162378	a	a	0.55
ENSG00000136404	ENSG00000162378	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000162378	a	a	0.55
ENSG00000112996	ENSG00000162378	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000162378	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000162378	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000143158	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000143158	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000143158	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000143158	a	a	0.56
ENSG00000119801	ENSG00000143158	g	g.AD_TCX	0.54
ENSG00000114405	ENSG00000143158	a	a	0.55
ENSG00000061918	ENSG00000143158	a	a	0.55
ENSG00000156735	ENSG00000143158	a	a	0.55
ENSG00000139131	ENSG00000143158	a	a	0.56
ENSG00000136404	ENSG00000143158	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000143158	a	a	0.54
ENSG00000112996	ENSG00000143158	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000143158	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000143158	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000143158	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000232959	g	g.AD_TCX	0.54
ENSG00000114573	ENSG00000232959	a	a	0.55
ENSG00000069345	ENSG00000232959	g	g.AD_TCX	0.54
ENSG00000143155	ENSG00000232959	g	g.AD_TCX	0.55
ENSG00000119801	ENSG00000232959	g	g.AD_TCX	0.54
ENSG00000114405	ENSG00000232959	g	g.AD_TCX	0.55
ENSG00000061918	ENSG00000232959	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000232959	g	g.AD_TCX	0.53
ENSG00000139131	ENSG00000232959	g	g.AD_TCX	0.55
ENSG00000136404	ENSG00000232959	g	g.AD_TCX	0.53
ENSG00000085433	ENSG00000232959	g	g.AD_TCX	0.54
ENSG00000112996	ENSG00000232959	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000232959	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000232959	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000232959	g	g.AD_TCX	0.53
ENSG00000143158	ENSG00000232959	g	g.AD_TCX	0.53
ENSG00000014641	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000114573	ENSG00000077152	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000077152	g	g.AD_TCX	0.55
ENSG00000119801	ENSG00000077152	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000077152	a	a	0.55
ENSG00000061918	ENSG00000077152	a	a	0.55
ENSG00000156735	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000139131	ENSG00000077152	a	a	0.55
ENSG00000136404	ENSG00000077152	g	g.AD_TCX	0.53
ENSG00000085433	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000112996	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000077152	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000143158	ENSG00000077152	g	g.AD_TCX	0.54
ENSG00000232959	ENSG00000077152	g	g.AD_TCX	0.53
ENSG00000014641	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000237633	a	a	0.56
ENSG00000069345	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000237633	g	g.AD_TCX	0.56
ENSG00000119801	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000237633	a	a	0.56
ENSG00000061918	ENSG00000237633	a	a	0.56
ENSG00000156735	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000237633	a	a	0.55
ENSG00000136404	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000085433	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000112996	ENSG00000237633	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000162378	ENSG00000237633	a	a	0.55
ENSG00000143158	ENSG00000237633	g	g.AD_TCX	0.55
ENSG00000232959	ENSG00000237633	g	g.AD_TCX	0.54
ENSG00000077152	ENSG00000237633	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000138079	a	a	0.56
ENSG00000114573	ENSG00000138079	a	a	0.56
ENSG00000069345	ENSG00000138079	g	g.AD_TCX	0.56
ENSG00000143155	ENSG00000138079	a	a	0.56
ENSG00000119801	ENSG00000138079	g	g.AD_TCX	0.56
ENSG00000114405	ENSG00000138079	a	a	0.56
ENSG00000061918	ENSG00000138079	a	a	0.56
ENSG00000156735	ENSG00000138079	a	a	0.56
ENSG00000139131	ENSG00000138079	a	a	0.56
ENSG00000136404	ENSG00000138079	g	g.AD_TCX	0.56
ENSG00000085433	ENSG00000138079	a	a	0.56
ENSG00000112996	ENSG00000138079	g	g.AD_TCX	0.55
ENSG00000225792	ENSG00000138079	g	g.AD_TCX	0.56
ENSG00000125249	ENSG00000138079	g	g.AD_TCX	0.55
ENSG00000162378	ENSG00000138079	a	a	0.55
ENSG00000143158	ENSG00000138079	a	a	0.56
ENSG00000232959	ENSG00000138079	g	g.AD_TCX	0.54
ENSG00000077152	ENSG00000138079	g	g.AD_TCX	0.55
ENSG00000237633	ENSG00000138079	a	a	0.56
ENSG00000014641	ENSG00000138078	a	a	0.56
ENSG00000114573	ENSG00000138078	a	a	0.56
ENSG00000069345	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000138078	g	g.AD_TCX	0.56
ENSG00000119801	ENSG00000138078	g	g.AD_TCX	0.56
ENSG00000114405	ENSG00000138078	g	g.AD_TCX	0.56
ENSG00000061918	ENSG00000138078	a	a	0.56
ENSG00000156735	ENSG00000138078	g	g.AD_TCX	0.56
ENSG00000139131	ENSG00000138078	a	a	0.55
ENSG00000136404	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000085433	ENSG00000138078	a	a	0.55
ENSG00000112996	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000225792	ENSG00000138078	g	g.AD_TCX	0.56
ENSG00000125249	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000162378	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000143158	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000232959	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000077152	ENSG00000138078	g	g.AD_TCX	0.54
ENSG00000237633	ENSG00000138078	g	g.AD_TCX	0.55
ENSG00000138079	ENSG00000138078	a	a	0.56
ENSG00000014641	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000116030	g	g.AD_TCX	0.54
ENSG00000143155	ENSG00000116030	g	g.AD_TCX	0.56
ENSG00000119801	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000116030	g	g.AD_TCX	0.56
ENSG00000061918	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000136404	ENSG00000116030	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000116030	g	g.AD_TCX	0.54
ENSG00000112996	ENSG00000116030	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000116030	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000116030	g	g.AD_TCX	0.53
ENSG00000143158	ENSG00000116030	a	a	0.54
ENSG00000077152	ENSG00000116030	g	g.AD_TCX	0.53
ENSG00000237633	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000138079	ENSG00000116030	a	a	0.55
ENSG00000138078	ENSG00000116030	g	g.AD_TCX	0.55
ENSG00000014641	ENSG00000178567	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000178567	a	a	0.55
ENSG00000069345	ENSG00000178567	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000178567	a	a	0.56
ENSG00000119801	ENSG00000178567	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000178567	a	a	0.55
ENSG00000061918	ENSG00000178567	a	a	0.55
ENSG00000156735	ENSG00000178567	a	a	0.55
ENSG00000139131	ENSG00000178567	a	a	0.56
ENSG00000136404	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000112996	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000178567	g	g.AD_TCX	0.56
ENSG00000125249	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000178567	a	a	0.54
ENSG00000143158	ENSG00000178567	g	g.AD_TCX	0.55
ENSG00000232959	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000077152	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000237633	ENSG00000178567	g	g.AD_TCX	0.55
ENSG00000138079	ENSG00000178567	a	a	0.56
ENSG00000138078	ENSG00000178567	a	a	0.55
ENSG00000116030	ENSG00000178567	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000114784	a	a	0.55
ENSG00000119801	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000114784	a	a	0.56
ENSG00000061918	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000114784	a	a	0.55
ENSG00000136404	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000112996	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000143158	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000232959	ENSG00000114784	g	g.AD_TCX	0.53
ENSG00000077152	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000237633	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000138079	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000138078	ENSG00000114784	g	g.AD_TCX	0.55
ENSG00000116030	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000178567	ENSG00000114784	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000154174	a	a	0.56
ENSG00000114573	ENSG00000154174	a	a	0.56
ENSG00000069345	ENSG00000154174	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000154174	a	a	0.56
ENSG00000119801	ENSG00000154174	a	a	0.55
ENSG00000114405	ENSG00000154174	a	a	0.55
ENSG00000061918	ENSG00000154174	a	a	0.55
ENSG00000156735	ENSG00000154174	a	a	0.55
ENSG00000139131	ENSG00000154174	a	a	0.56
ENSG00000136404	ENSG00000154174	a	a	0.55
ENSG00000085433	ENSG00000154174	a	a	0.54
ENSG00000112996	ENSG00000154174	g	g.AD_TCX	0.55
ENSG00000225792	ENSG00000154174	g	g.AD_TCX	0.56
ENSG00000125249	ENSG00000154174	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000154174	a	a	0.55
ENSG00000143158	ENSG00000154174	g	g.AD_TCX	0.55
ENSG00000232959	ENSG00000154174	a	a	0.55
ENSG00000077152	ENSG00000154174	g	g.AD_TCX	0.54
ENSG00000237633	ENSG00000154174	a	a	0.55
ENSG00000138079	ENSG00000154174	a	a	0.56
ENSG00000138078	ENSG00000154174	a	a	0.56
ENSG00000116030	ENSG00000154174	g	g.AD_TCX	0.55
ENSG00000178567	ENSG00000154174	a	a	0.56
ENSG00000114784	ENSG00000154174	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000070087	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000070087	a	a	0.56
ENSG00000069345	ENSG00000070087	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000070087	a	a	0.56
ENSG00000119801	ENSG00000070087	a	a	0.55
ENSG00000114405	ENSG00000070087	a	a	0.55
ENSG00000061918	ENSG00000070087	a	a	0.55
ENSG00000156735	ENSG00000070087	a	a	0.55
ENSG00000139131	ENSG00000070087	a	a	0.56
ENSG00000136404	ENSG00000070087	a	a	0.55
ENSG00000085433	ENSG00000070087	a	a	0.54
ENSG00000112996	ENSG00000070087	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000070087	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000070087	g	g.AD_TCX	0.55
ENSG00000162378	ENSG00000070087	a	a	0.54
ENSG00000143158	ENSG00000070087	a	a	0.55
ENSG00000232959	ENSG00000070087	g	g.AD_TCX	0.53
ENSG00000077152	ENSG00000070087	g	g.AD_TCX	0.54
ENSG00000237633	ENSG00000070087	a	a	0.55
ENSG00000138079	ENSG00000070087	a	a	0.56
ENSG00000138078	ENSG00000070087	g	g.AD_TCX	0.55
ENSG00000116030	ENSG00000070087	g	g.AD_TCX	0.54
ENSG00000178567	ENSG00000070087	a	a	0.55
ENSG00000114784	ENSG00000070087	g	g.AD_TCX	0.54
ENSG00000154174	ENSG00000070087	a	a	0.55
ENSG00000014641	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000113387	g	g.AD_TCX	0.54
ENSG00000143155	ENSG00000113387	a	a	0.56
ENSG00000119801	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000113387	a	a	0.55
ENSG00000061918	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000113387	a	a	0.56
ENSG00000136404	ENSG00000113387	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000113387	g	g.AD_TCX	0.54
ENSG00000112996	ENSG00000113387	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000113387	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000113387	g	g.AD_TCX	0.54
ENSG00000143158	ENSG00000113387	a	a	0.55
ENSG00000232959	ENSG00000113387	g	g.AD_TCX	0.53
ENSG00000077152	ENSG00000113387	g	g.AD_TCX	0.53
ENSG00000237633	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000138079	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000138078	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000116030	ENSG00000113387	g	g.AD_TCX	0.53
ENSG00000178567	ENSG00000113387	g	g.AD_TCX	0.55
ENSG00000114784	ENSG00000113387	g	g.AD_TCX	0.53
ENSG00000154174	ENSG00000113387	a	a	0.55
ENSG00000070087	ENSG00000113387	a	a	0.55
ENSG00000014641	ENSG00000198961	a	a	0.55
ENSG00000114573	ENSG00000198961	a	a	0.56
ENSG00000069345	ENSG00000198961	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000198961	a	a	0.56
ENSG00000119801	ENSG00000198961	a	a	0.55
ENSG00000114405	ENSG00000198961	a	a	0.55
ENSG00000061918	ENSG00000198961	a	a	0.55
ENSG00000171729	ENSG00000198961	g	g.AD_TCX	-0.51
ENSG00000156735	ENSG00000198961	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000198961	a	a	0.56
ENSG00000136404	ENSG00000198961	a	a	0.55
ENSG00000085433	ENSG00000198961	a	a	0.54
ENSG00000112996	ENSG00000198961	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000198961	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000198961	a	a	0.54
ENSG00000162378	ENSG00000198961	a	a	0.55
ENSG00000143158	ENSG00000198961	g	g.AD_TCX	0.55
ENSG00000232959	ENSG00000198961	a	a	0.54
ENSG00000077152	ENSG00000198961	g	g.AD_TCX	0.54
ENSG00000237633	ENSG00000198961	a	a	0.55
ENSG00000138079	ENSG00000198961	a	a	0.56
ENSG00000138078	ENSG00000198961	a	a	0.56
ENSG00000116030	ENSG00000198961	g	g.AD_TCX	0.54
ENSG00000178567	ENSG00000198961	a	a	0.55
ENSG00000114784	ENSG00000198961	g	g.AD_TCX	0.54
ENSG00000154174	ENSG00000198961	a	a	0.56
ENSG00000070087	ENSG00000198961	a	a	0.55
ENSG00000113387	ENSG00000198961	a	a	0.55
ENSG00000014641	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000114573	ENSG00000230612	g	g.AD_TCX	0.55
ENSG00000143155	ENSG00000230612	g	g.AD_TCX	0.55
ENSG00000119801	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000114405	ENSG00000230612	g	g.AD_TCX	0.55
ENSG00000061918	ENSG00000230612	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000139131	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000136404	ENSG00000230612	g	g.AD_TCX	0.53
ENSG00000085433	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000112996	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000125249	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000143158	ENSG00000230612	g	g.AD_TCX	0.53
ENSG00000232959	ENSG00000230612	g	g.AD_TCX	0.53
ENSG00000237633	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000138079	ENSG00000230612	g	g.AD_TCX	0.55
ENSG00000138078	ENSG00000230612	g	g.AD_TCX	0.55
ENSG00000116030	ENSG00000230612	g	g.AD_TCX	0.52
ENSG00000178567	ENSG00000230612	g	g.AD_TCX	0.53
ENSG00000114784	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000154174	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000070087	ENSG00000230612	g	g.AD_TCX	0.53
ENSG00000198961	ENSG00000230612	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000114573	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000143155	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000119801	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000114405	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000061918	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000139131	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000136404	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000112996	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000225792	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000125249	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000162378	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000143158	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000232959	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000077152	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000237633	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000138079	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000138078	ENSG00000131437	g	g.AD_TCX	0.55
ENSG00000116030	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000178567	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000114784	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000154174	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000070087	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000113387	ENSG00000131437	g	g.AD_TCX	0.53
ENSG00000198961	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000230612	ENSG00000131437	g	g.AD_TCX	0.54
ENSG00000014641	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000114573	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000069345	ENSG00000022355	g	g.AD_TCX	0.54
ENSG00000143155	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000119801	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000114405	ENSG00000022355	a	a	0.55
ENSG00000061918	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000156735	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000139131	ENSG00000022355	a	a	0.55
ENSG00000136404	ENSG00000022355	g	g.AD_TCX	0.54
ENSG00000085433	ENSG00000022355	g	g.AD_TCX	0.55
ENSG00000112996	ENSG00000022355	g	g.AD_TCX	0.55
